id,end,ip,city,country,born,edu,work,sex,rel,msNotAny,msNotSelf,msMet,msAccident,msShared,msCause,msTeach,msEvery,msPay,msTrainTeach,boreFidget,boreCheer,boreLone,wantLearn,freqCause,pctSuccess,freqAccident,durationCharacter,maxDuration,religion,re.desc,re.ms.pf,re.b.pf,re.subjTime,re.ms.gi,re.b.gi,spiritual,spiritual.desc,sp.ms.pf,sp.b.pf,sp.subjTime,sp.ms.gi,sp.b.gi,ps.ms.pf,ps.b.pf,ps.subjTime,ps.ms.gi,ps.b.gi,rx.ms.pf,rx.b.pf,rx.subjTime,rx.ms.gi,rx.b.gi,pe.desc,pe.ms.pf,pe.b.pf,pe.subjTime,pe.ms.gi,pe.b.gi,wo.ms.pf,wo.b.pf,wo.subjTime,wo.ms.gi,wo.b.gi,meditation,me.ms.pf,me.b.pf,me.subjTime,me.ms.gi,me.b.gi,dd.ms.pf,dd.b.pf,dd.subjTime,dd.ms.gi,dd.b.gi,flow.desc,flow.think,fl.ms.pf,fl.b.pf,ms.flow,flow.ms,fl.subjTime,fl.ms.gi,fl.b.gi,m.training,m.training.desc,m.regular,m.desc,comment
2377158556,"12/06/2012 15:31:52","NA;United States;Virginia;Charlottesville","Charlottesville, VA",USA,1993,"Some college but no degree",Student,Female,"In a long-term relationship (i.e. together more than a year)","Not sure","Agree somewhat",Disagree,Disagree,Disagree,Disagree,Disagree,"Not sure","Not sure",Disagree,True,False,False,"Not sure","I don't try to cause myself to experience complete mental silence",0,"I don't experience complete mental silence accidentally","I have not experienced complete mental silence","I have not experienced complete mental silence",Yes,Presbyterian,"Not at all","Almost never","Subjective time is typical.","Not sure",Inappropriate,Yes,"Attending church on a regular basis","Not at all","Almost never","Subjective time is typical.","Not sure",Inappropriate,"Not at all","Not at all","Subjective time is somewhat faster than actual time.","Somewhat inappropriate",Inappropriate,"Not at all",Infrequently,"Subjective time is somewhat slower than actual time.","Not sure","Somewhat inappropriate",Dancing,"Not at all","Not at all","Subjective time is typical.","Not sure","Not sure","Not at all",Frequently,"I am watching the clock.","Somewhat inappropriate","Not sure",No,,,,,,"Not at all","Almost never","Subjective time is somewhat slower than actual time.",Inappropriate,"Not sure",organizing,"A little thinking","Not at all","Not at all","Probably not","Yes, somewhat","I am unaware of actual time.",Inappropriate,Inappropriate,No,none,No,none,none
2377126629,"12/06/2012 15:16:01","NA;United States;Virginia;Charlottesville","Charlottesville, VA",USA,1992,"High school degree or equivalent (e.g., GED)",Student,Male,Single,"Disagree somewhat",Disagree,"Not sure","Agree somewhat","Not sure","Not sure",Disagree,"Agree somewhat","Not sure",Disagree,False,"Not sure",False,"Not sure",Infrequently,10,Infrequently,"Mostly moments (e.g. an isolated second or two)","10 seconds",Yes,Catholic,Infrequently,Frequently,"Subjective time is typical.","Not sure","Somewhat inappropriate",Yes,Prayer,Infrequently,Infrequently,"Subjective time is somewhat faster than actual time.","Not sure","Somewhat inappropriate",Infrequently,Frequently,"Subjective time is typical.","Not sure","Somewhat inappropriate",Infrequently,Infrequently,"Subjective time is typical.","Somewhat important","Not sure","Lifting weights",Infrequently,"Almost never","Subjective time is typical.","Somewhat important","Not sure",Infrequently,Frequently,"Subjective time is somewhat slower than actual time.","Not sure","Not sure",No,,,,,,Infrequently,"Almost never","Subjective time is typical.","Somewhat important","Not sure",Dreaming,"A little thinking",Infrequently,Infrequently,"Not sure / maybe","Not sure / maybe","I am unaware of actual time.","Not sure","Not sure",No,,No,,
2376738847,"12/06/2012 10:35:50","NA;United States;Virginia;Charlottesville",Charlottesville,VA,1990,"Some college but no degree","Student/Bus Driver",Male,"In a long-term relationship (i.e. together more than a year)","Disagree somewhat","Disagree somewhat","Not sure","Agree somewhat","Not sure","Agree somewhat","Disagree somewhat","Agree somewhat",Disagree,"Not sure",True,False,False,"Not sure",Infrequently,20,Daily,"Mostly moments (e.g. an isolated second or two)","1-2 minutes",No,,,,,,,No,,,,,,,Frequently,"Almost never","I am unaware of actual time.","Somewhat important","Somewhat inappropriate","Almost never","Every time","Subjective time is somewhat slower than actual time.","Not sure","Not sure","Marching Band",Frequently,"Not at all","I am unaware of actual time.","Somewhat important",Inappropriate,Frequently,"Every time","I am watching the clock.",Important,Inappropriate,No,,,,,,"Not at all","Not at all","I am unaware of actual time.",Inappropriate,Inappropriate,"World of Warcraft","Rigorous, intensive thinking","Almost never","Almost never","Probably not","Probably not","I am unaware of actual time.",Inappropriate,Inappropriate,No,,No,,no
2376573526,"12/06/2012 06:31:11","NA;United States;Virginia;Charlottesville","Charlottesville, VA",USA,1992,"High school degree or equivalent (e.g., GED)",Student,Male,Single,"Agree somewhat","Not sure","Agree somewhat",Agree,"Disagree somewhat","Not sure",Disagree,"Disagree somewhat",Disagree,Disagree,False,False,False,"Not sure","I don't try to cause myself to experience complete mental silence",10,Infrequently,"I have not experienced complete mental silence","I have not experienced complete mental silence",Yes,Islam,,,,,,Yes,,,,,,,Infrequently,Frequently,"Subjective time is somewhat faster than actual time.","Somewhat important","Not sure",Infrequently,"Almost never","I am unaware of actual time.","Somewhat important","Not sure",Swimming,Frequently,Infrequently,"Subjective time is somewhat slower than actual time.","Somewhat important","Not sure","Not at all","Not at all","I am watching the clock.",Inappropriate,Inappropriate,No,,,,,,Infrequently,"Not at all","Subjective time is somewhat slower than actual time.","Not sure","Not sure",Drawing/painting,"Some moderate thinking",Infrequently,"Almost never","Not sure / maybe",No,"I am watching the clock.","Not sure","Somewhat inappropriate",No,,No,,
2376527753,"12/06/2012 05:17:10","NA;United States;Virginia;Charlottesville","Charlottesville, VA",USA,1992,"Some college but no degree",Student,Female,Single,"Agree somewhat",Agree,"Not sure","Not sure","Disagree somewhat",Disagree,"Not sure","Disagree somewhat","Disagree somewhat",Disagree,True,False,"Not sure",Yes,"I don't try to cause myself to experience complete mental silence",10,Infrequently,"Mostly moments (e.g. an isolated second or two)","10 seconds",Yes,Catholic,Infrequently,Frequently,"Subjective time is somewhat slower than actual time.",Important,"Somewhat inappropriate",No,,,,,,,Infrequently,"Almost never","Subjective time is somewhat faster than actual time.","Not sure","Somewhat inappropriate",Frequently,Infrequently,"Subjective time is typical.","Somewhat important","Somewhat inappropriate",swimming,Infrequently,"Almost never","I am unaware of actual time.","Not sure",Inappropriate,Infrequently,Frequently,"I am watching the clock.",Important,Inappropriate,No,,,,,,Frequently,"Almost never","Subjective time is somewhat slower than actual time.","Not sure","Not sure",Crafting,"Rigorous, intensive thinking",Frequently,"Not at all","Yes, somewhat","Yes, somewhat","I am unaware of actual time.","Somewhat important",Inappropriate,No,,No,,
2376507824,"12/06/2012 04:54:24","NA;United States;Virginia;Charlottesville",Charlottesville,"United States",1992,"Some college but no degree",Student,Male,Other,"Agree somewhat","Not sure",Disagree,"Not sure","Agree somewhat","Disagree somewhat",Disagree,"Not sure","Not sure",Disagree,"Not sure",False,True,,,,,,"More than 10 minutes",Yes,"Coptic Orthodox Christian",,Infrequently,"Subjective time is typical.",,Inappropriate,No,,,,,,,"Not at all",Frequently,"Subjective time is typical.",,"Not sure",,"Almost never","I am unaware of actual time.",,"Not sure",Swimming,,"Almost never","Subjective time is somewhat faster than actual time.",,"Somewhat inappropriate",,Frequently,"I am watching the clock.",,"Not sure",No,,,,,,,Infrequently,"Subjective time is somewhat slower than actual time.",,"Somewhat important","Watching movies","Some moderate thinking",,"Almost never","Probably not","Yes, somewhat","Subjective time is typical.",,"Somewhat inappropriate",No,,No,,
2376477628,"12/06/2012 04:23:51","NA;United States;Virginia;Charlottesville","Charlottesville, VA",USA,1992,"High school degree or equivalent (e.g., GED)",student,Male,Single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376409204,"12/06/2012 03:11:20","NA;United States;Virginia;Charlottesville","Charlottesville, VA",USA,1994,"Some college but no degree","College student",Female,Single,"Agree somewhat",Agree,"Disagree somewhat","Agree somewhat","Disagree somewhat","Disagree somewhat",Disagree,Disagree,"Disagree somewhat",Disagree,True,"Not sure",False,Yes,Infrequently,0,Infrequently,"Sometimes moments and sometimes continuous (e.g. isolated seconds and sometimes ten seconds or longer)","1-2 minutes",Yes,,Infrequently,Frequently,"Subjective time is somewhat slower than actual time.","Not sure","Somewhat inappropriate",No,,,,,,,"Almost never",Frequently,"Subjective time is somewhat faster than actual time.","Not sure","Somewhat inappropriate",Frequently,Infrequently,"I am unaware of actual time.","Somewhat important","Somewhat inappropriate",running,Frequently,Infrequently,"I am watching the clock.","Not sure","Not sure",Infrequently,Infrequently,"Subjective time is somewhat faster than actual time.","Not sure","Not sure",No,,,,,,Frequently,Infrequently,"I am unaware of actual time.","Somewhat inappropriate","Somewhat inappropriate","field hockey","Some moderate thinking",Frequently,"Almost never","Yes, somewhat","Yes, somewhat","I am unaware of actual time.","Somewhat important",Inappropriate,No,,No,,
2376329133,"12/06/2012 02:04:21","NA;United States;Virginia;Ruckersville",Charlottesville,"United States",1994,"Some college but no degree",N/A,Female,Single,"Disagree somewhat","Not sure","Disagree somewhat","Not sure",Disagree,Disagree,Disagree,"Agree somewhat","Agree somewhat",Disagree,True,False,"Not sure",Yes,"I don't try to cause myself to experience complete mental silence",0,Infrequently,"Mostly moments (e.g. an isolated second or two)","10 seconds",No,,,,,,,No,,,,,,,Infrequently,"Almost never","Subjective time is somewhat faster than actual time.","Not sure",Inappropriate,Infrequently,Infrequently,"Subjective time is somewhat faster than actual time.","Somewhat important",Inappropriate,Running,"Not at all",Frequently,"I am watching the clock.","Somewhat important",Inappropriate,Infrequently,Infrequently,"Subjective time is somewhat slower than actual time.","Somewhat inappropriate",Inappropriate,No,,,,,,"Almost never","Not at all","Subjective time is somewhat faster than actual time.","Somewhat important",Inappropriate,"Playing violin","Some moderate thinking",Infrequently,"Not at all","Yes, somewhat","Yes, somewhat","Subjective time is typical.","Somewhat important",Inappropriate,No,,No,,
2376313196,"12/06/2012 01:49:08","NA;United States;Virginia;Charlottesville","Charlottesville, VA",USA,1994,"Some college but no degree",Student,Female,Single,"Not sure","Agree somewhat",Disagree,"Not sure","Disagree somewhat",Disagree,Disagree,"Disagree somewhat","Not sure",Disagree,True,"Not sure",True,Yes,"I don't try to cause myself to experience complete mental silence",,Infrequently,"Mostly moments (e.g. an isolated second or two)","A moment (e.g., a second or shorter)",Yes,"Roman Catholic","Almost never",Frequently,"I am watching the clock.",Important,Inappropriate,Yes,"Daily prayer, regular reflection, weekly church services.","Almost never",Frequently,"Subjective time is somewhat slower than actual time.",Important,Inappropriate,"Almost never",Infrequently,"Subjective time is typical.","Somewhat important","Somewhat inappropriate","Almost never",Infrequently,"Subjective time is somewhat faster than actual time.","Not sure","Not sure",Running,"Almost never",Frequently,"I am watching the clock.","Somewhat important","Somewhat inappropriate","Almost never",Frequently,"I am watching the clock.","Somewhat important",Inappropriate,No,,,,,,"Almost never",Infrequently,"I am unaware of actual time.","Somewhat important","Not sure",Driving,"A little thinking",Frequently,Infrequently,Yes,Yes,"I am unaware of actual time.","Somewhat important","Not sure",No,,No,,
2376293379,"12/06/2012 01:33:03","NA;United States;Virginia;Charlottesville","Charlottesville, VA",USA,1991,"High school degree or equivalent (e.g., GED)",Student,Male,Single,Disagree,"Disagree somewhat","Not sure","Agree somewhat","Disagree somewhat","Agree somewhat","Disagree somewhat","Agree somewhat",Agree,"Disagree somewhat",True,False,False,"I know how to cause myself to experience complete mental silence.",Infrequently,20,Infrequently,"Sometimes moments and sometimes continuous (e.g. isolated seconds and sometimes ten seconds or longer)","10 seconds",No,,,,,,,Yes,"Daily prayer",Infrequently,"Almost never","Subjective time is typical.","Somewhat important","Somewhat inappropriate","Almost never","Not at all","Subjective time is typical.","Somewhat important","Somewhat inappropriate",Infrequently,"Almost never","Subjective time is somewhat slower than actual time.","Somewhat important","Not sure","Lifting Weights","Not at all","Almost never","Subjective time is somewhat slower than actual time.","Somewhat inappropriate","Not sure","Not at all",Frequently,"I am watching the clock.","Not sure","Somewhat inappropriate",No,,,,,,Infrequently,Infrequently,"Subjective time is somewhat faster than actual time.","Somewhat important","Not sure",Running,"A little thinking","Almost never",Frequently,Yes,"Not sure / maybe","Subjective time is somewhat slower than actual time.","Somewhat important","Somewhat inappropriate",Yes,"Worked with a sports pyschologist",No,,"I found some of the questins to be somewhat confusing and had trouble rating some emotions."
2376287112,"12/06/2012 01:27:02","NA;United States;Virginia;Charlottesville","Charlottesville, VA",USA,1994,"Some college but no degree",Student,Male,Single,Disagree,Disagree,"Not sure","Not sure",Disagree,"Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure",Yes,Infrequently,0,"I don't experience complete mental silence accidentally","I have not experienced complete mental silence","I have not experienced complete mental silence",Yes,Protestant,"Not at all","Every time","I am watching the clock.","Somewhat important",Inappropriate,No,,,,,,,"Not at all",Frequently,"I am watching the clock.","Somewhat important","Not sure","Not at all",Frequently,"I am unaware of actual time.","Somewhat important","Not sure",Basketball,Frequently,"Almost never","Subjective time is somewhat faster than actual time.","Somewhat important",Inappropriate,"Not at all",Frequently,"I am watching the clock.","Somewhat important",Important,No,,,,,,"Not at all","Not at all","I am unaware of actual time.",Important,"Not sure",Basketball,"A little thinking",Frequently,"Almost never","Not sure / maybe","Not sure / maybe","I am unaware of actual time.","Not sure","Not sure",No,,No,,
